baslik_kontrol,input_kontrol,buton_kontrol,resim_kontrol,submit_kontrol,link_kontrol,sifre_alani_kontrol,mail_alani_kontrol,gizli_etiket_kontrol,ses_dosyasi_kontrol,video_kontrol,input_sayisi,buton_sayisi,resim_sayisi,secenek_sayisi,liste_sayisi,TH_sayisi,TR_sayisi,href_sayisi,paragraf_sayisi,script_sayisi,baslik_uzunlugu,url,label
,1,1,0,0,1,0,1,1,0,0,8,1,0,0,33,0,0,40,3,52,47,https://svetlanahairbeauty.com/,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,21,https://is.gd/UUfaat,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,https://mingovplwchc.toughsitehalan.ml/,1
,1,1,0,0,1,0,1,1,0,0,19,15,0,0,36,0,0,6,6,6,12,https://hrm.ueh.edu.vn/UPS/1ZH555685605587175520/en/indexbill.php?info=Global&amp;,1
,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,2,2,3,49,http://moowasalat.com,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0,3,29,https://m.asxcrycoin.com//#/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,https://pocaz15.docspider.com.br/,1
,1,1,0,0,1,1,0,1,0,0,12,9,0,54,0,0,0,5,0,6,23,https://acesso-com-umclique.com/luiza/home.php?userid=13&amp;uri=vpkmcdtwg70lkgghvqpk1rlu7n1ng/flg7fdfewxslk=,1
,1,1,0,0,1,1,0,1,0,0,12,9,0,54,0,0,0,5,0,6,23,https://acesso-com-umclique.com/luiza/home.php?userID=&uri=54E2APEXqG5PdLt/AzKP8ozMu73xG/CybOSomcTRzNo=,1
,1,1,0,0,1,1,0,1,0,0,12,9,0,54,0,0,0,5,0,6,23,https://xn--acesso-com-segurana2023-fbc.com/luiza/home.php?userid=13&amp;uri=mhu5ipchpiks7afcx/zoqnfhwipxdhj4o5ixx14j3k0=,1
,1,1,0,0,1,1,0,1,0,0,12,9,0,54,0,0,0,5,0,6,23,https://xn--acesso-com-segurana2023-fbc.com/luiza/home.php?userID=&uri=u3Z8nvuWIKW/tx/ZMj+Zfp7z8JDc8q7XkzAn1xC4yrk=,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,10,https://popcart.io/,1
,1,1,0,0,1,0,0,0,0,0,1,5,0,0,11,0,0,5,11,12,7,https://holders.sellpass.io/products/FRONTIER-AIRLINES-K--K,1
,1,1,0,0,1,0,0,0,0,0,1,2,0,0,43,0,0,1,23,3,33,https://luizamagazineluiza.com/,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,25,https://pageapplsitem381112.start.page/,1
,0,1,0,0,1,0,0,0,0,0,0,3,0,0,7,0,0,4,0,5,21,http://axiainfinty.com,1
,1,1,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,9,2,6,3,https://maill.godaddysites.com/sbc,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,http://pancakerecepies.com,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,https://cs--33129-view-mail-ups.firebaseapp.com/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,https://cs--33129-view-mail-ups.web.app/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,https://doc-0sign.firebaseapp.com/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,https://doc-0sign.web.app/,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,28,https://fbcom-caseid09123783.firebaseapp.com/,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,28,https://fbcom-caseid09123783.web.app/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,https://file-share-drive-folder-location-view.firebaseapp.com/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,https://file-share-drive-folder-location-view.web.app/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,https://mt1serviceonline.firebaseapp.com/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,https://mt1serviceonline.web.app/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,https://nespoltems.firebaseapp.com/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,https://nespoltems.web.app/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,https://nureliken.firebaseapp.com/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,https://nureliken.web.app/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,https://zimbanilnowe.firebaseapp.com/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,https://zimbanilnowe.web.app/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,https://fb.help-metabusinessappealrequest.com/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bankreserva.repl.co/,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,3,3,7,51,https://tinyurl.com/mp4y4z6f,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,17,10,https://tribelio.page/asdgasdgas,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,http://ndak9569658796846.rf.gd/?i=1,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,http://ndak9569658796846.rf.gd/,1
,1,1,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,14,1,5,12,https://ymailusers60.godaddysites.com/,1
,1,1,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,14,3,6,10,https://yahmail3.godaddysites.com/yahoo-mail,1
,1,1,0,0,1,1,1,0,0,0,2,1,0,0,0,0,0,1,1,8,20,https://yondalog.pages.dev/,1
,1,1,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,9,3,5,28,https://update-bellsouth-verificaton.godaddysites.com/,1
,1,0,0,1,1,1,1,0,0,0,3,0,0,0,0,0,0,1,0,4,37,https://storageapi-new.fleek.co/04fa1803-dae9-4952-bc9d-0a184da4fbdf-bucket/ind.html,1
,1,1,0,0,1,1,1,0,0,0,2,3,0,0,0,0,0,3,2,8,18,https://storageapi-new.fleek.co/d8def733-7701-4dd1-8a69-fc4d423410a3-bucket/adobe2.html,1
,1,1,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,9,1,5,42,https://sbcglobalemailverificationadmi396.godaddysites.com/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bafybeifzzxy3fghzp37g7tm32ouchd55vdpcr4jiclifdc2o5yxk2hv5de.ipfs.w3s.link/alishanawza_owa33773.html,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bafybeiaxzarpt5sln32gwvolattnrosfd2e67hbgqlv6upghqccl5yj7k4.ipfs.w3s.link/com920.html,1
,1,1,0,0,1,1,1,1,0,0,7,1,0,0,0,0,0,5,4,13,9,https://storageapi-new.fleek.co/9d9d628f-c40c-4447-bda8-bf5bda3e6036-bucket/ind.html,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,https://3rterg.1fgtaaxs9y.workers.dev/,1
,1,1,0,0,1,1,1,0,0,0,2,2,0,0,0,0,0,2,3,8,17,https://eu2.contabostorage.com/d86001b4511846f3868b1e174fb7dc89:balance/index.html,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,https://next-pail.surge.sh/,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,37,https://xhfjgg.boxmode.io/,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,37,https://updatemailbox07.boxmode.io/,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,37,https://mailupdatebellsouth.boxmode.io/,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5,79,https://coenbasepr-solgen.godaddysites.com/,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5,79,https://coenbase-prsolgen.godaddysites.com/,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,37,https://aattttmail.boxmode.io/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,https://opposites.imgix.net/page/snowsh.html,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,10,https://aproveder.start.page/,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,10,https://confrimyouraccoun.start.page/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bamreservaon.netlify.app/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,https://oficinavirtual-bancoomeva-a.b-cdn.net/,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,12,https://secure-meta-business.start.page/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,55,https://promociones.web1peru.com/,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,25,https://business-restrict-help.start.page/,1
,1,1,0,0,1,0,0,0,0,0,1,5,0,0,11,0,0,5,11,12,7,https://holders.sellpass.io/products/FRONTIER-AIRLINES-K--K-POINTS,1
,1,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,4,4,10,14,https://www.consulteviasonline.com/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bienvenidoaweb.repl.co/,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,http://enrollmolinahealthcare.com,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,https://shywell.com/vystarcureviewrecentdepositvystar/,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,https://dhl-de1810.listitacepttenspe.ml/?tranzakt59219,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,https://dpdplmbvm.ketpdertantclud.ml/?tranzakt59219,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,https://dpdpldghz.mutitexpfalechoo.ml/?tranzakt59219,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,https://dhlukunzq.mutitexpfalechoo.ml/?tranzakt59219,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,https://dhl-de4475.mutitexpfalechoo.ml/?tranzakt59219,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,https://dpdpllewj.tuimeptaderpoltgin.ml/?tranzakt59219,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,https://dhluksiph.okarak.ml/?tranzakt59219,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,https://dhl-de9144.okarak.ml/?tranzakt59219,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,https://dhl-de9905.inraconla.ml/?tranzakt59219,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,https://dpdplpjmp.grifdyedracemdsipeas.ml/?tranzakt59219,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,https://dhl-de6061.grifdyedracemdsipeas.ml/?tranzakt59219,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,https://dhl-de2845.ramkcompy.ml/?tranzakt59219,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,https://mingovplnjpo.reacibill.ml,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,https://bazeosyiwi.postmanro.cf,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,https://dhl-de4964.sniferam.ml/?tranzakt59219,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,https://dhl-de8179.dioturnpestsi.ml/?tranzakt59219,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,https://dpdplqcrd.dioturnpestsi.ml/?tranzakt59219,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,https://mingovplszji.feldmerab.ml/?tranzakt59219,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,https://mingovplkpkx.dioturnpestsi.ml/?tranzakt59219,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,https://mingovplqaif.vostwohncrim.ml/?tranzakt59219,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,https://mingovplobnw.tupixmoupo.ml/?tranzakt59291,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,https://mingovplqobr.okarak.ml/?tranzakt59219,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,https://mingovpllciu.spiroxbar.ml/?tranzakt59219,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,https://mingovpljlie.mutitexpfalechoo.ml/?tranzakt59219,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,https://mingovplvlgo.olunimkallero.ml/?tranzakt59219,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,https://mingovpltkud.tuimeptaderpoltgin.ml/?tranzakt59219,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,https://mingovplofjh.listitacepttenspe.ml/?tranzakt59219,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,https://mingovplppxj.ceirolered.ml/?tranzakt59219,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,https://mingovpljmuw.ketpdertantclud.ml/?tranzakt59219,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,https://mingovplberw.rassnonsdeconsiewhor.ml/?tranzakt59219,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,https://mingovplqswb.knownolotancoa.ml/?tranzakt59219,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,https://mingovplwchc.toughsitehalan.ml/?tranzakt59219,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,https://mingovpljfcm.swathsorsi.ml/?tranzakt59219,1
,1,1,0,1,1,1,0,1,0,0,9,13,0,0,17,0,0,5,1,16,35,http://campusvirtual.mdc.org.co/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,13,http://bit.do/id-IBper,1
,1,0,0,1,1,1,0,1,0,0,10,0,0,0,8,0,21,3,1,12,12,https://tsai.com.au/mass.org/,1
,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,2,0,4,12,https://x5gveh.webwave.dev/,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,21,http://is.gd/Qs0j2x,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,http://olnlxiwcu.gytari.ml/?tranzakt59146&selectedbank=2,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,https://olnlxiwcu.gytari.ml/?tranzakt59146&selectedbank=2,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,https://vjrndettxij.vostwohncrim.ml/?tranzakt59146&selectedbank=2,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,http://vjrndettxij.vostwohncrim.ml/?tranzakt59146&selectedbank=2,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,https://olnlxurqs.dioturnpestsi.ml/?tranzakt59146&selectedbank=2,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,http://olnlxurqs.dioturnpestsi.ml/?tranzakt59146&selectedbank=2,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,http://alliegrolokcksn.knownolotancoa.ml/?tranzakt59146&selectedbank=2,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,https://alliegrolokcksn.knownolotancoa.ml/?tranzakt59146&selectedbank=2,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,https://olnlxggxi.granorbotrola.ml/?tranzakt59146&selectedbank=2,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,http://olnlxggxi.granorbotrola.ml/?tranzakt59146&selectedbank=2,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,https://olnlxpaox.toughsitehalan.ml/?tranzakt59146&selectedbank=2,1
,1,1,0,0,1,1,0,1,0,0,8,2,0,0,4,0,0,5,11,12,62,http://www.48519283-86de-4ef6-9db2-7be27af47c73.htmlcomponentservice.com/get_draft?id=485192_b5206d74a218c8bbdd9f624b54347fca.html,1
,1,1,0,0,1,0,0,0,0,0,1,91,0,0,281,0,0,11,80,5,68,https://espacesfr.sysecurpas.co/Secure/ef3c55ff1e7d0ce14531bb8ab1c45acb/,1
,1,1,0,0,1,1,0,1,0,0,8,2,0,0,4,0,0,5,11,12,62,http://sfrgerardestmonami.com/ns/xxxx-SFRwebcli/ologin.php,1
,1,1,0,0,1,1,0,1,0,0,8,2,0,0,4,0,0,5,11,12,62,https://www.sfrgerardestmonami.com/ns/xxxx-SFRwebcli/ologin.php,1
,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,5,3,36,https://blacknativebeauty.com/MkQ3VTh3MW8xTDdWOUI=,1
,1,1,0,0,1,0,1,1,0,0,12,1,0,0,12,0,0,8,32,20,0,https://www-realizesolucoesfinanceiras-com-br-4.rds.land/fatura-renner-hoje?gclid=EAIaIQobChMI-oa0xOyd_AIVDvrICh0z3QabEAAYASAAEgJw2fD_BwE,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,21,https://is.gd/MRI7Vt,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,5,0,59,http://bit.ly/3X5Ckvh,1
,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,5,3,36,https://carousell-money.com/posb/1119281,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,61,3,28,https://acesso-com-umclique.com/luiza/?userID=13&amp;uri=Mv5dP3DX+On7Ippbeb/Ic7VMbwwPHwgeVncPChr/jcM=,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,61,3,28,https://xn--acesso-com-segurana2023-fbc.com/luiza/?userID=13&amp;uri=PQI0NxJzHockVn1/URANu2SbeRDvRosZNEmjfJAdhlU=,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,61,3,28,https://xn--acesso-com-segurana2023-fbc.com/luiza/?userID=13&amp;uri=mQhkbyFJZzB4jwLWxLfvOhgtFG7FeG2nXYcg8UL8JdA=,1
,1,1,1,0,1,0,0,0,0,0,1,7,0,40,0,0,0,8,0,7,76,https://protocolozerobarriga.life/,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,4,38,https://sparkasse.safetycheck22.com.de/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://sparkasse.spk-psd.com.de/,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,4,38,https://sparkasse.online-psd.com.de/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://sparkasse.22-check.com.de/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://sparkasse.check-22.com.de/,1
,1,1,0,0,1,0,1,0,0,0,6,3,0,0,111,0,0,11,4,30,43,http://banestes.org/,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,3,3,7,51,https://tinyurl.com/yetcu74p,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,https://sufisofindia.com/final.html,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,https://sufisofindia.com/verifica-otp2.html,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,https://sufisofindia.com/verifica-otp.html,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,21,https://is.gd/VerificaBancaDiAsti,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,https://sufisofindia.com/,1
,1,1,0,0,1,0,1,1,0,0,5,50,0,0,47,0,0,24,33,6,38,https://opensea.io.pfv.com.co/,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,5,16,http://metamaskey.com/about.html,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,http://demo2.cryptodev.finance,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,26,http://pancakeeswap.finance/,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,http://demo2.cryptodev.finance/,1
,1,1,0,0,0,1,1,1,0,0,7,1,0,83,3,0,0,0,4,6,22,https://docs.google.com/presentation/d/e/2PACX-1vQ-xy6E7RszaIiQTCVU3gLSJUt_foWAqeZ-mIxvfsvurf-ikv1Bd9AHGyXErFDkPJ7dLvcXihjWXotK/pub?start=false&loop=false&delayms=3000,1
,1,1,0,0,1,0,1,1,0,0,5,50,0,0,47,0,0,24,33,6,38,http://www.opensea.io.offer.abaservice.cl,1
,1,0,0,1,0,0,0,1,0,0,10,0,0,0,0,0,1,0,1,8,6,https://bitkub-th.app/wallet/?desktop==&ip=107.21.207.171&key=QomPFqEFQODjRFPmGVRtCodSAnEMITmAOFAWITsgGnEdfOSHLAZmAuZSmjmr,1
,1,1,0,0,1,0,1,1,0,0,5,50,0,0,47,0,0,24,33,6,38,http://www.opensea.io.offer.abaservice.cl/,1
,1,1,0,0,1,0,1,0,0,0,2,47,0,0,47,0,0,24,29,13,38,http://opensea.io.offer.blindarch.cl/,1
,1,1,0,0,1,0,1,1,0,0,5,50,0,0,47,0,0,24,33,6,38,http://opensea.io.impsis.cl,1
,1,1,0,0,1,0,0,0,0,0,12,1,0,0,0,0,0,8,2,19,55,https://metamask.line.pm/secure.html,1
,1,1,0,0,1,0,1,1,0,0,5,50,0,0,47,0,0,24,33,6,38,http://opensea.io.pfv.com.co,1
,0,1,0,0,1,0,0,0,0,0,0,2,0,0,9,0,0,9,14,3,37,https://gonline-online.hayfeverpedia.com/,1
,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,4,2,10,7,http://edo2022.in,1
,1,0,0,1,0,0,0,1,0,0,10,0,0,0,0,0,1,0,1,8,6,https://lihi2.cc/HckrA,1
,1,0,0,1,0,0,0,1,0,0,10,0,0,0,0,0,1,0,1,8,6,https://iatad.autos/695fMoO,1
,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,9,33,https://lidofinance.network/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,https://w9s.65d.myftpupload.com/kelsaprank.html,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,55,http://pichinchaweb.com/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,https://rakunten-jp-cid.xyz/,1
,1,1,0,0,1,0,1,1,0,0,12,1,0,0,12,0,0,8,32,20,0,https://www-realizesolucoesfinanceiras-com-br-4.rds.land/fatura-renner-hoje?gclid=EAIaIQobChMIv_XdnL2d_AIVibbICh1_7gOSEAAYASAAEgJWDPD_BwE,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,15,https://checkbalance.com.co/#/,1
,1,1,0,0,1,0,0,0,0,0,2,2,0,0,54,0,0,4,127,15,11,http://tokens-ens.com,1
,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,https://harmless-brass.flywheelsites.com/wp-content/plugins/google-analytics-for-wordpress/1/1/captcha/,1
,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,https://harmless-brass.flywheelsites.com/wp-content/plugins/google-analytics-for-wordpress/1/1/captcha/captcha.php,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,3,3,7,51,https://tinyurl.com/frt3xft2,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,http://969695665453012023.rf.gd/,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,https://packageforward.net/lmcu/Login,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,https://packageforward.net/lmcu/Login/,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,https://alliegrolokcksn.knownolotancoa.ml/?tranzakt58903,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,7,https://pay.abcpay.vip/#/,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,7,https://pay.abcpay.vip/#/pages/pay/index?money=8000.00&amp;orderid=SY2212281609358128&amp;partnerid=70002&amp;channel=140&amp;paytype=141,1
,1,1,0,0,1,0,1,1,0,0,11,20,0,0,7,0,0,3,10,6,12,https://sushi.svvaq.com/,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,17,https://app-unsiwap.com/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://ww2-vjass.qwfhtyjpns.com/index.jsp,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,17,https://beta-track.web.app/,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,17,https://beta-track.firebaseapp.com/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://track-id3998.web.app/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://track-id3998.firebaseapp.com/,1
,1,0,0,0,1,1,0,1,0,0,6,0,0,5,0,0,6,2,0,9,25,https://topdonafrica.co.za/fancybox/fancybox/truvista-2022/index.html,1
,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,https://bafybeidlb5ejiem7hie723et6gbwymkmudtpmzlh7c5v2wntin4h352dyq.ipfs.w3s.link/,1
